id,gender,religion,educ,income,space_housing,own_housing,height,health,use_internet,fairness,opinion_homosex,manda_speak,educ_fath,educ_moth,food_exp,education_exp,health_exp,educ_parent,married,race,age,weight,party,happiness
14182,0,1,5,100000,300,1,170,4,3,3,1,1,3,3,20000,0,0,3,1,0,59,65,0,4
14183,0,1,4,5900,130,1,162,4,1,4,1,1,1,1,NA,NA,NA,1,0,0,61,62,0,4
14184,0,1,3,20000,100,1,173,3,1,2,1,2,3,3,NA,NA,NA,3,0,0,64,77.5,0,3
14185,0,1,4,15000,35,1,160,2,1,1,1,3,3,3,NA,NA,NA,3,1,0,58,65,0,2
14187,0,1,3,1800,10,1,165,1,1,1,2,1,5,1,1500,0,3500,3,1,0,69,47.5,0,4
14188,1,0,4,20000,220,0,152,4,4,2,1,4,3,1,NA,NA,NA,2,1,0,43,60,0,4
14191,1,1,4,15000,360,1,163,4,5,4,3,3,3,1,NA,NA,NA,2,1,0,38,47.5,0,4
14193,1,1,1,2000,82,1,152,2,1,4,1,1,1,14,3000,1500,10000,7.5,0,0,64,45,0,4
14194,1,0,4,1000,0,0,158,3,1,4,1,2,1,1,NA,NA,NA,1,1,0,60,45,0,4
14195,0,1,4,11000,144,1,170,4,1,4,1,2,1,1,NA,NA,NA,1,1,0,59,70,0,4
14197,1,0,3,900,90,1,148,1,1,5,1,3,1,1,6000,5000,1000,1,0,0,67,55,0,4
14198,1,1,3,9000000,120,1,160,4,1,2,1,2,5,1,20000,0,2000,3,1,0,65,47,0,5
14199,1,1,4,4000,120,0,168,3,4,4,1,3,1,1,10000,0,3000,1,1,0,51,71,0,4
14200,1,1,1,5000,100,1,160,2,1,1,1,1,1,1,2000,0,2000,1,0,0,57,68,0,1
14201,0,1,3,80000,60,0,165,5,1,1,3,1,3,1,NA,NA,NA,2,1,0,37,65,0,4
14204,0,1,4,10000,150,0,172,4,3,4,1,3,4,1,NA,NA,NA,2.5,0,0,33,62.5,0,2
14207,1,1,1,30000,30,1,155,4,1,3,1,2,1,1,20000,0,2000,1,1,0,70,60,0,5
14208,0,1,7,30000,60,1,168,3,4,1,1,3,1,1,NA,NA,NA,1,1,0,37,65,0,4
14209,0,1,4,2400,88,1,155,1,1,4,3,2,1,1,NA,NA,NA,1,1,0,75,60,1,4
14210,0,1,4,2000,160,1,171,2,1,4,1,4,3,1,NA,NA,NA,2,1,0,52,69,0,4
14211,1,0,1,0,170,1,155,2,1,4,1,1,1,1,NA,NA,NA,1,0,0,67,65,0,5
14212,1,1,4,4000,100,1,160,4,2,4,1,2,3,1,NA,NA,NA,2,1,0,43,45,0,4
14213,0,1,4,2000,20,1,179,3,1,3,1,1,4,1,NA,NA,NA,2.5,1,0,66,63,0,4
14214,1,1,4,0,50,0,155,2,5,1,1,5,3,3,NA,NA,NA,3,1,0,37,52.5,0,1
14216,0,1,3,2500,80,1,168,2,1,4,1,2,1,1,NA,NA,NA,1,1,0,61,50,0,4
14220,1,1,1,1620,0,0,155,4,1,4,1,2,1,1,NA,NA,NA,1,0,0,77,75,1,4
14222,1,1,3,3500,90,0,165,3,1,4,3,1,1,1,NA,NA,NA,1,1,0,57,50,0,4
14223,1,1,1,10000,0,0,150,1,1,3,3,1,1,1,NA,NA,NA,1,1,0,66,50,0,4
14224,1,1,3,0,180,0,165,2,1,4,1,1,3,1,NA,NA,NA,2,1,0,62,48,0,4
14226,0,1,3,8000,80,1,160,3,1,4,3,2,1,1,NA,NA,NA,1,1,0,53,60,0,4
14227,0,1,1,2000,40,0,163,3,1,2,1,1,1,1,NA,NA,NA,1,0,0,86,56,0,4
14228,0,1,1,2000,80,1,155,3,1,2,1,2,1,1,NA,NA,NA,1,0,0,75,40,0,1
14229,0,1,4,0,60,1,170,1,3,2,1,1,1,1,NA,NA,NA,1,1,0,56,60,1,4
14230,1,0,4,3000,0,1,157,1,1,5,1,1,5,5,1000,30000,500,5,0,0,67,40,0,4
14231,1,1,10,0,10,0,165,5,4,4,1,4,4,3,NA,NA,NA,3.5,0,0,24,50,0,2
14234,0,1,4,5000,33,1,170,4,1,4,1,3,1,1,NA,NA,NA,1,1,0,67,60,0,4
14235,0,1,6,5000,60,1,176,3,5,5,2,2,1,1,NA,NA,NA,1,0,0,54,50,1,3
14236,1,1,3,1000,150,1,158,4,3,4,1,3,3,1,2000,2000,5000,2,1,0,46,70,0,3
14238,1,1,1,10000,120,0,155,3,1,5,1,1,1,1,NA,NA,NA,1,1,0,61,65,0,3
14240,1,1,10,0,15,0,162,4,5,3,2,4,4,1,4000,30000,5000,2.5,0,0,19,55,1,4
14241,1,1,4,30000,150,0,156,4,2,4,1,2,2,2,NA,NA,NA,2,1,0,52,65,1,3
14242,0,1,4,30000,125,1,165,5,3,4,1,3,2,1,NA,NA,NA,1.5,1,0,38,67.5,0,3
14243,1,1,1,0,240,1,155,4,1,4,1,2,1,1,NA,NA,NA,1,0,0,53,65,0,4
14245,1,0,1,2000,25,0,150,2,1,5,1,1,5,1,2000,0,5000,3,0,0,80,55,0,5
14246,1,1,3,10000,130,0,135,3,1,4,3,3,3,1,NA,NA,NA,2,1,0,49,45,0,3
14247,1,1,7,30000,140,0,161,3,5,1,3,5,4,4,NA,NA,NA,4,0,0,27,41.5,0,5
14248,0,1,4,30000,195,1,170,3,1,4,3,2,3,1,NA,NA,NA,2,1,0,52,58,1,4
14249,1,1,3,10000,200,0,165,3,1,4,1,2,1,1,NA,NA,NA,1,1,0,51,55,0,4
14250,0,1,4,0,0,0,150,4,2,4,1,2,3,1,NA,NA,NA,2,0,0,86,45,0,5
14251,1,1,4,0,200,1,158,3,1,2,3,1,6,3,5000,15000,1000,4.5,1,0,48,57,0,3
14252,0,1,4,38400,200,0,168,3,5,4,1,3,2,1,NA,NA,NA,1.5,1,0,65,60.5,1,4
14253,0,1,3,7500,40,1,160,3,1,5,1,1,1,1,NA,NA,NA,1,1,0,69,51.5,0,5
14254,0,1,4,8000,40,1,180,2,1,4,1,3,3,1,NA,NA,NA,2,1,0,54,65,1,4
14255,1,1,1,5000,130,0,168,2,1,4,1,3,1,1,NA,NA,NA,1,1,0,54,52,0,4
14256,1,0,4,0,150,0,160,2,1,4,1,3,4,1,10000,0,3500,2.5,1,0,54,66,0,4
14257,0,0,3,5000,120,1,178,3,1,2,2,1,1,1,NA,NA,NA,1,1,0,75,80,0,3
14258,0,1,4,12000,100,1,163,2,1,5,1,3,1,1,NA,NA,NA,1,1,0,51,77,0,1
14264,1,1,4,6000,210,1,155,4,4,4,1,3,1,1,NA,NA,NA,1,1,0,45,60,0,4
14265,1,1,3,5000,120,0,163,3,1,1,1,4,3,1,NA,NA,NA,2,1,0,49,60,0,4
14270,0,1,4,6000,140,1,176,5,1,4,3,1,1,1,7500,0,2000,1,1,0,55,69,1,4
14271,0,1,4,30000,120,1,170,3,4,2,1,1,3,1,NA,NA,NA,2,1,0,48,59,0,3
14272,1,1,6,0,200,1,167,2,1,5,2,4,1,1,NA,NA,NA,1,1,0,57,57,0,5
14279,1,1,4,3000,30,0,162,5,4,2,4,3,1,3,NA,NA,NA,2,1,0,39,55,0,4
14280,0,0,3,20000,23,0,172,4,3,1,1,4,4,1,NA,NA,NA,2.5,0,0,40,69,0,4
14282,0,1,10,0,150,0,178,4,5,2,1,4,3,3,NA,NA,NA,3,0,0,22,80,1,4
14283,0,1,8,12000,80,1,176,1,1,4,3,2,1,1,NA,NA,NA,1,1,0,37,60,1,4
14284,0,1,4,20000,150,1,172,3,1,1,1,1,1,1,NA,NA,NA,1,1,0,50,65,0,3
14285,0,1,4,30000,150,1,168,2,1,5,1,2,1,1,8000,5000,4000,1,1,0,54,85,0,4
14289,0,1,4,30000,150,0,170,4,4,3,1,2,3,3,2000,500,1000,3,0,0,24,70,0,2
14291,1,1,4,0,70,1,156,1,1,4,1,2,3,1,NA,NA,NA,2,1,0,55,45,0,4
14292,1,1,4,5000,25,0,160,1,5,1,1,1,3,3,NA,NA,NA,3,1,0,44,65,0,1
14296,1,1,3,20000,92,0,158,3,3,2,1,2,1,1,22000,0,0,1,1,0,70,50,0,4
14297,0,1,4,60000,0,1,165,3,1,4,3,1,1,1,NA,NA,NA,1,1,0,65,70,0,5
14299,1,1,7,45000,140,0,155,3,5,2,1,3,4,1,5000,280,3000,2.5,1,0,27,40,0,4
14301,1,1,12,30000,150,0,162,5,4,4,1,4,10,4,5000,2000,1000,7,0,0,26,47.5,1,4
14305,0,0,4,0,50,0,169,2,1,1,1,3,1,1,NA,NA,NA,1,0,0,65,62.5,0,3
14313,0,1,3,10000,130,1,155,4,1,4,1,3,1,1,2000,1000,0,1,0,0,64,62.5,0,4
14314,0,1,4,15000,70,0,178,2,2,5,1,3,5,1,NA,NA,NA,3,1,0,48,82,0,5
14315,0,1,3,0,0,0,173,4,1,5,1,2,4,1,9999998,0,9999998,2.5,0,0,49,50,0,3
14316,1,1,3,500,72,1,170,1,1,2,1,4,1,1,NA,NA,NA,1,1,0,55,60,0,2
14317,1,1,3,3000,120,0,158,1,1,4,1,3,1,1,NA,NA,NA,1,1,0,49,57,0,4
14318,1,1,3,0,100,1,168,5,2,2,1,2,1,1,NA,NA,NA,1,1,0,58,62,0,5
14319,0,0,3,20000,250,1,160,3,1,1,3,1,3,1,NA,NA,NA,2,1,0,45,50,0,2
14320,0,1,1,0,300,1,163,5,1,4,1,1,1,1,9999998,10000,0,1,1,0,53,64,0,5
14321,1,1,1,0,75,0,170,3,1,4,3,1,3,1,NA,NA,NA,2,1,0,42,50.5,0,4
14322,1,0,3,1200,100,0,168,1,1,5,2,1,1,1,NA,NA,NA,1,0,0,80,46.5,0,5
14323,0,1,1,0,60,1,173,1,1,1,1,2,5,1,NA,NA,NA,3,1,0,63,55,0,4
14324,0,1,11,80000,124,1,170,5,4,4,1,3,6,3,NA,NA,NA,4.5,1,0,46,63,0,4
14325,1,1,11,50000,200,0,155,4,5,4,1,3,1,1,20000,20000,10000,1,0,0,48,60,1,2
14326,0,1,3,1200,30,1,182,3,2,1,1,1,1,1,9999998,0,0,1,1,0,70,65,1,2
14327,0,1,4,5000,60,1,170,2,3,2,1,3,1,1,NA,NA,NA,1,1,0,55,60,0,4
14328,0,1,1,500,0,0,140,2,1,2,3,2,2,1,NA,NA,NA,1.5,0,0,68,60,0,2
14329,1,1,4,30000,80,0,170,4,4,2,1,3,3,3,NA,NA,NA,3,1,0,35,65,0,4
14330,0,1,3,0,60,1,170,3,1,4,1,3,1,1,9999998,9999998,9999998,1,1,0,75,65,1,5
14331,0,1,4,1500,124,1,168,3,1,5,4,3,1,1,NA,NA,NA,1,0,0,54,69,0,5
14332,0,1,6,35000,120,1,175,3,4,2,1,3,6,1,NA,NA,NA,3.5,1,0,48,60,0,5
14333,1,1,3,30000,80,1,152,3,1,5,1,2,1,1,NA,NA,NA,1,1,0,68,60,0,5
14334,0,1,3,0,0,1,173,4,1,4,1,2,3,1,NA,NA,NA,2,0,0,48,90,0,3
14335,1,1,3,1000,200,0,165,4,1,2,1,1,3,1,NA,NA,NA,2,1,0,47,61.5,0,5
14336,0,1,3,3000,0,1,160,1,1,4,3,1,5,1,NA,NA,NA,3,1,0,64,70,0,4
14337,0,1,4,700,80,1,170,1,1,1,1,3,1,1,NA,NA,NA,1,1,0,62,55,0,5
14338,1,1,1,1200,130,0,165,1,3,5,3,1,1,1,3000,10000,2000,1,0,0,71,47.5,0,5
14339,1,1,1,0,101,0,158,4,3,2,1,3,1,1,NA,NA,NA,1,1,0,51,63.5,0,3
14340,1,1,6,0,110,0,169,5,4,4,3,4,6,4,9999998,9999998,3000,5,0,0,19,54,1,4
14341,1,1,6,10000,100,1,165,4,4,1,1,3,4,1,1000,2000,3000,2.5,1,0,41,60,0,4
14342,0,1,3,10000,90,1,178,4,1,1,1,3,2,1,NA,NA,NA,1.5,1,0,48,83.5,0,5
14343,1,1,6,30000,120,0,160,4,5,4,1,4,1,1,30000,1000,1000,1,1,0,27,40,0,5
14344,1,1,3,10000,20,0,165,2,2,4,2,1,6,5,NA,NA,NA,5.5,1,0,50,64,0,4
14345,1,1,1,0,150,1,170,4,1,4,1,1,1,1,NA,NA,NA,1,1,0,72,54,0,5
14346,0,0,3,10000,333,1,162,2,2,1,1,2,3,1,20000,10000,2000,2,1,0,39,90,0,2
14347,0,1,1,200,120,1,160,1,1,5,5,2,1,1,2000,4000,2000,1,1,0,64,65,0,5
14348,1,0,4,20000,83,1,147,4,4,4,2,3,6,6,NA,NA,NA,6,1,0,32,47.5,0,4
14349,0,1,3,20000,90,1,140,5,1,2,1,1,4,1,NA,NA,NA,2.5,1,0,33,55,0,4
14350,0,1,6,30000,30,0,165,3,3,4,1,3,6,1,NA,NA,NA,3.5,1,0,32,26,0,2
14351,1,1,7,0,100,0,158,5,4,1,2,5,4,4,NA,NA,NA,4,1,0,29,52,0,4
14353,1,1,1,4000,80,1,168,2,1,4,2,2,3,1,NA,NA,NA,2,1,0,65,60,0,5
14354,1,1,1,0,0,1,160,2,1,2,1,1,1,1,NA,NA,NA,1,0,0,70,35,0,4
14355,1,1,3,4000,120,1,155,2,5,1,1,1,1,1,200,15000,1000,1,1,0,47,75,0,5
14356,1,1,3,0,80,1,160,2,1,4,1,3,3,1,200,18800,3500,2,1,0,49,50,0,4
14357,0,1,6,0,120,0,175,2,4,4,1,3,4,3,NA,NA,NA,3.5,0,0,19,30,1,4
14358,0,1,10,0,80,0,177,5,5,4,1,3,3,1,NA,NA,NA,2,0,0,22,62,1,4
14359,0,1,6,20000,180,1,176,3,1,4,3,3,1,2,8000,0,300,1.5,0,0,55,70,0,3
14360,0,1,3,0,0,1,160,1,1,2,1,1,1,1,0,9999998,4000,1,0,0,65,49,0,4
14361,0,1,1,1000,20,1,165,1,1,1,1,1,1,5,NA,NA,NA,3,0,0,60,55,0,4
14362,0,0,3,25000,120,1,165,3,4,4,1,3,4,3,NA,NA,NA,3.5,1,0,34,55,0,2
14363,0,1,3,15000,80,1,168,4,5,4,2,1,3,1,2000,300,500,2,1,0,46,60,0,4
14364,1,1,12,0,0,0,158,5,4,2,2,5,3,3,9999998,6300,900,3,0,0,20,46.5,1,4
14365,1,1,6,0,100,0,150,3,4,4,1,3,1,1,NA,NA,NA,1,1,0,50,25,0,5
14366,0,1,4,2600,120,1,165,3,1,5,1,1,1,1,2600,0,3000,1,1,0,70,52,1,4
14367,0,1,3,0,130,1,170,2,1,4,1,2,1,1,4000,20000,6000,1,1,0,50,70,0,4
14368,0,1,4,36000,60,1,176,4,2,2,1,2,3,1,NA,NA,NA,2,1,0,40,60,0,4
14369,1,1,4,0,120,0,172,3,4,1,1,3,6,3,NA,NA,NA,4.5,1,0,29,69,0,5
14370,0,1,3,0,60,1,171,2,1,4,3,3,1,1,NA,NA,NA,1,1,0,64,70,1,4
14371,1,1,1,3626,0,1,154,2,1,4,1,1,1,1,NA,NA,NA,1,1,0,47,50,0,5
14372,1,1,12,8000,112,0,157,5,4,2,3,5,4,3,5000,20000,2000,3.5,0,0,19,42.5,1,4
14373,1,1,12,30000,95,0,169,5,5,1,5,5,6,10,NA,NA,NA,8,0,0,20,54,1,5
14374,1,1,3,20000,120,0,165,2,4,4,3,1,4,1,2500,6000,10000,2.5,1,0,46,65,0,4
14375,0,1,6,10000,70,1,168,5,5,4,3,3,1,1,NA,NA,NA,1,1,0,45,63,0,5
14376,1,1,1,1000,90,1,155,2,1,1,1,2,1,1,NA,NA,NA,1,0,0,58,40,0,1
14377,1,1,6,0,118,0,168,5,1,4,1,3,3,1,NA,NA,NA,2,0,0,60,59,0,4
14378,1,1,4,0,266,1,152,2,1,1,1,2,1,1,NA,NA,NA,1,1,0,44,49,0,4
14379,1,1,3,5020,130,1,160,2,1,4,1,1,5,5,NA,NA,NA,5,1,0,68,63.5,0,5
14380,0,1,7,50000,80,1,170,3,5,2,1,3,6,3,NA,NA,NA,4.5,1,0,47,73,0,3
14381,1,1,12,7500,84,0,158,4,4,2,4,3,4,4,20000,10000,1000,4,0,0,22,57.5,1,3
14382,1,1,4,0,0,0,155,3,2,1,3,3,3,3,NA,NA,NA,3,0,0,27,50,0,4
14383,0,1,6,50000,250,1,165,4,5,4,1,2,3,1,NA,NA,NA,2,1,0,54,65,0,4
14384,0,1,12,22000,300,0,178,4,4,4,1,3,3,3,NA,NA,NA,3,0,0,21,55,1,5
14385,1,1,10,30000,62,0,164,4,4,2,1,3,4,4,NA,NA,NA,4,0,0,25,59,1,4
14386,1,1,6,0,80,1,158,5,4,3,3,3,1,1,NA,NA,NA,1,0,0,21,60,1,5
14387,1,1,12,18000,120,0,160,5,5,4,3,3,10,4,20000,15000,2000,7,0,0,22,47.5,1,5
14388,1,1,6,5000,150,0,165,2,1,4,1,1,1,5,NA,NA,NA,3,1,0,49,70,0,4
14389,1,1,4,6000,70,0,160,3,4,2,1,3,1,3,8000,2000,200,2,1,0,35,60,0,4
14390,0,1,3,5000,50,1,159,2,1,4,1,1,1,1,0,0,0,1,1,0,74,47.5,0,4
14391,0,1,4,10000,100,0,162,1,4,1,1,3,1,2,9999998,4000,4000,1.5,0,0,45,70,0,4
14392,1,1,3,2000,40,0,168,1,1,1,1,1,5,5,4000,0,3000,5,1,0,60,48,0,1
14393,1,1,6,0,100,0,155,1,5,1,1,1,1,1,NA,NA,NA,1,1,0,55,54,0,1
14394,0,1,6,3000,60,1,172,3,3,4,1,3,1,1,NA,NA,NA,1,1,0,53,62,0,4
14395,1,1,1,2000,90,1,150,4,1,5,1,1,1,1,8000,400,20000,1,1,0,55,50,0,5
14396,0,1,4,500,90,1,160,4,1,5,1,3,3,1,NA,NA,NA,2,1,0,60,52,0,5
14397,1,1,6,0,0,0,160,4,4,2,1,3,4,3,NA,NA,NA,3.5,0,0,18,45,1,5
14398,1,1,3,0,100,1,160,2,3,5,1,3,3,3,NA,NA,NA,3,1,0,41,57.5,0,4
14399,0,0,4,13000,0,1,158,1,1,2,3,4,1,1,300,0,9000,1,1,0,53,50,0,4
14400,1,1,1,0,60,1,158,1,1,2,3,1,1,1,NA,NA,NA,1,0,0,81,40,0,4
14401,1,1,1,0,70,1,158,1,1,2,3,2,1,1,NA,NA,NA,1,1,0,62,45,0,4
14402,1,1,10,0,130,0,160,4,5,4,1,3,3,1,NA,NA,NA,2,0,0,20,55,1,5
14403,1,1,1,0,120,1,160,2,2,5,1,1,4,1,NA,NA,NA,2.5,1,0,62,58,0,5
14404,0,1,6,5000,120,1,168,2,4,4,1,3,4,3,NA,NA,NA,3.5,1,0,51,53,0,5
14405,1,1,1,0,72,0,160,1,1,4,1,1,1,1,NA,NA,NA,1,0,0,63,52,0,4
14406,0,1,1,0,0,0,160,4,1,4,2,4,1,1,NA,NA,NA,1,0,0,59,60,0,4
14407,0,1,4,1000,60,1,162,2,1,4,1,3,3,1,1000,0,3000,2,1,0,66,50,0,4
14408,0,1,10,20000,200,0,175,4,5,4,3,4,3,3,NA,NA,NA,3,0,0,26,80,0,4
14409,0,1,4,15000,40,0,178,3,5,2,1,3,4,3,NA,NA,NA,3.5,1,0,33,70,0,4
14410,1,1,4,0,99,0,165,3,2,2,1,2,4,3,NA,NA,NA,3.5,1,0,46,73,0,4
14411,0,1,3,20000,300,1,168,4,1,4,3,1,3,1,NA,NA,NA,2,1,0,53,65,0,4
14412,0,1,12,60000,98,1,168,5,2,4,1,4,3,3,10000,20000,1000,3,1,0,45,56,0,4
14413,0,1,6,1500,0,1,179,5,1,1,1,3,1,1,NA,NA,NA,1,1,0,62,66,0,1
14414,0,1,4,10000,54,1,175,1,1,5,1,2,2,1,NA,NA,NA,1.5,1,0,55,65,0,4
14415,0,1,1,2000,50,1,165,1,1,4,3,3,1,1,5000,0,8000,1,0,0,63,55,0,4
14416,0,1,4,15000,80,1,165,3,1,2,1,1,6,1,5000,15000,500,3.5,0,0,48,60,0,2
14417,0,1,4,40000,133,1,168,4,3,2,1,3,3,1,NA,NA,NA,2,1,0,55,70,0,5
14418,1,1,4,30000,90,1,170,5,5,3,1,3,3,4,NA,NA,NA,3.5,1,0,29,80,0,4
14419,1,1,4,0,85,0,168,3,2,3,1,3,5,1,9999998,9999998,9999998,3,1,0,38,60,0,3
14420,1,1,1,0,80,0,160,2,1,4,1,2,1,1,10000,0,30000,1,1,0,64,70,0,4
14421,1,1,3,0,50,0,160,5,5,2,1,3,12,3,NA,NA,NA,7.5,0,0,26,47.5,0,4
14422,0,1,3,3000,0,0,160,3,1,4,1,2,1,1,NA,NA,NA,1,1,0,63,65,0,4
14424,0,1,4,7000,60,1,160,4,1,2,1,1,3,1,6000,0,2000,2,1,0,51,55,0,5
14425,1,1,4,18000,72,0,165,3,4,4,1,2,4,1,NA,NA,NA,2.5,1,0,39,60,0,4
14426,1,1,1,0,60,0,160,1,1,2,1,1,1,1,9999998,0,5000,1,1,0,54,64,0,2
14427,1,1,4,0,90,0,156,2,2,2,3,2,5,1,3000,40000,3000,3,1,0,46,55,0,4
14428,1,0,3,2000,100,1,165,1,3,2,1,3,1,1,NA,NA,NA,1,1,0,52,60,0,4
14429,1,1,3,5000,50,0,160,4,2,1,1,2,1,3,NA,NA,NA,2,1,0,46,59,0,1
14430,0,1,12,100000,80,1,175,4,4,4,1,3,10,6,15000,0,2000,8,1,0,33,75,1,5
14431,0,1,7,9930000,200,1,172,4,4,4,1,3,4,3,2000,1000,0,3.5,1,0,43,73,0,5
14432,0,1,4,2000,150,1,165,2,1,5,1,3,1,1,NA,NA,NA,1,1,0,55,60,0,5
14433,0,0,6,1350,40,0,165,5,1,1,1,4,1,1,NA,NA,NA,1,1,0,58,51.5,0,1
14434,0,1,3,2000,60,1,170,2,1,4,1,2,1,1,NA,NA,NA,1,1,0,64,55,0,5
14435,0,1,3,20000,133,1,171,2,1,4,1,3,4,1,NA,NA,NA,2.5,1,0,50,70,0,4
14436,1,1,6,0,80,0,162,5,4,5,1,2,4,3,NA,NA,NA,3.5,0,0,20,50,1,5
14437,1,1,1,0,0,1,140,1,1,1,1,3,7,3,NA,NA,NA,5,1,0,53,67.5,0,2
14439,1,1,10,0,280,0,167,5,4,2,4,3,4,3,NA,NA,NA,3.5,0,0,20,53,1,4
14440,0,1,3,0,235,1,160,2,1,3,1,1,1,1,NA,NA,NA,1,0,0,46,55,0,2
14441,0,1,6,0,266,0,174,4,3,3,3,3,6,3,NA,NA,NA,4.5,0,0,18,62,1,4
14442,1,1,4,4000,136,0,160,3,2,4,1,2,3,3,2000,1000,550,3,1,0,38,62,0,4
14443,1,1,3,35000,180,0,168,4,4,5,4,2,6,3,NA,NA,NA,4.5,1,0,30,82.5,0,3
14444,0,1,6,9000,80,1,175,2,3,3,1,3,1,1,NA,NA,NA,1,1,0,43,58,0,4
14445,1,1,3,6000,150,0,167,2,2,1,1,2,3,1,NA,NA,NA,2,0,0,37,65,0,1
14446,0,1,3,10000,0,1,176,2,1,1,4,1,9,1,60,1000,210,5,0,0,38,60,0,1
14447,1,1,1,3000,79,0,150,1,2,2,3,3,4,1,NA,NA,NA,2.5,1,0,46,63,0,1
14448,0,1,3,25000,105,1,167,5,1,1,3,1,5,1,NA,NA,NA,3,1,0,47,50,0,3
14449,1,1,3,0,90,1,167,4,1,4,1,2,3,3,NA,NA,NA,3,0,0,48,55,0,4
14450,0,1,4,6500,90,1,165,4,3,2,3,3,1,5,NA,NA,NA,3,1,0,44,72.5,0,3
14451,1,1,1,2500,70,1,155,1,1,5,1,1,1,1,NA,NA,NA,1,1,0,49,60,0,5
14452,0,1,4,5000,110,1,167,4,1,2,3,2,3,1,2000,4000,2000,2,1,0,50,64,0,4
14453,1,1,4,17040,84,0,177,4,4,4,1,3,4,3,NA,NA,NA,3.5,1,0,40,80,0,4
14454,1,1,3,0,80,1,160,2,3,5,1,2,1,1,NA,NA,NA,1,1,0,51,60,0,5
14455,1,1,1,0,70,1,156,1,1,4,3,2,1,1,2000,0,5000,1,1,0,64,47.5,0,4
14456,1,1,3,0,80,0,130,1,1,1,1,2,7,5,NA,NA,NA,6,1,0,51,60,0,1
14457,0,1,7,10000,70,1,171,4,4,2,1,3,4,4,NA,NA,NA,4,1,0,30,75,0,4
14458,1,1,12,0,70,1,166,4,5,1,3,4,4,1,9999997,12000,13000,2.5,0,0,21,49,1,4
14459,0,1,4,4000,90,1,172,2,3,5,1,2,3,1,2000,0,4000,2,1,0,45,59,0,2
14460,1,1,6,10000,110,1,160,3,4,3,1,2,1,1,NA,NA,NA,1,1,0,44,64,0,2
14461,1,1,6,30000,121,0,160,3,1,2,1,2,5,5,NA,NA,NA,5,1,0,59,65,0,4
14462,0,1,3,6000,0,1,166,3,1,4,3,1,5,1,NA,NA,NA,3,0,0,76,55,0,5
14463,1,1,3,0,0,0,172,4,2,2,1,2,1,1,NA,NA,NA,1,1,0,44,56,0,4
14465,1,1,1,6000,0,1,150,2,1,4,3,1,3,1,NA,NA,NA,2,0,0,51,70,0,4
14466,0,1,4,10000,118,0,180,3,1,4,1,2,1,1,12000,0,10000,1,1,0,69,70,1,4
14467,1,1,1,0,0,0,160,1,1,4,1,2,3,1,NA,NA,NA,2,1,0,68,65,0,4
14468,0,1,10,8000,200,0,178,2,5,1,3,3,6,4,NA,NA,NA,5,0,0,22,57,1,4
14469,1,1,7,12000,120,0,150,4,5,3,2,4,6,4,NA,NA,NA,5,0,0,19,40,1,4
14470,0,1,3,0,30,1,174,1,1,4,1,3,2,1,4000,0,20000,1.5,1,0,71,90,0,4
14471,0,1,3,15000,80,0,170,2,1,1,3,3,1,1,NA,NA,NA,1,1,0,40,75,0,3
14472,0,0,3,0,0,1,163,2,1,4,1,1,1,1,NA,NA,NA,1,0,0,73,62.5,0,4
14473,1,1,1,0,70,1,156,2,1,5,1,2,12,1,NA,NA,NA,6.5,0,0,66,50,0,5
14475,1,1,1,0,0,0,162,2,1,4,1,1,3,1,NA,NA,NA,2,0,0,49,57,0,5
14477,0,1,3,4000,70,1,168,1,3,4,3,3,6,1,NA,NA,NA,3.5,1,0,39,90,0,4
14478,1,1,1,0,50,1,160,2,1,4,3,1,1,1,NA,NA,NA,1,0,0,77,50,0,4
14479,1,1,4,0,110,0,165,4,4,1,1,4,5,1,10000,0,2000,3,1,0,27,49,0,4
14480,1,1,4,50000,102,0,158,3,5,4,1,3,1,1,NA,NA,NA,1,1,0,51,70,0,4
14481,0,1,4,4000,300,1,160,5,2,4,1,1,3,1,NA,NA,NA,2,1,0,49,47.5,0,4
14483,0,0,4,40000,80,1,168,3,1,4,1,4,1,1,NA,NA,NA,1,1,1,54,67.5,0,4
14484,0,0,3,3000,0,0,162,2,1,2,1,1,1,1,9999998,0,3000,1,0,0,65,65,0,5
14485,1,1,3,0,130,1,165,1,5,1,2,5,1,5,NA,NA,NA,3,1,0,49,55,0,4
14486,0,1,4,3000,0,1,160,3,3,2,3,3,3,1,9999998,4000,10000,2,1,0,41,65,0,2
14487,1,1,3,30000,90,1,159,1,3,1,1,2,1,1,6000,20000,2000,1,1,0,44,60,0,2
14488,1,1,4,10000,40,0,164,1,4,1,1,3,3,1,NA,NA,NA,2,1,0,38,60,0,5
14489,0,1,4,10000,90,1,170,2,1,4,3,4,1,1,NA,NA,NA,1,1,0,62,78,0,5
14490,0,1,4,50000,80,1,172,3,3,4,4,2,12,1,NA,NA,NA,6.5,1,0,57,65,0,5
14492,0,1,12,50000,20,0,174,4,4,4,1,3,3,3,8000,5000,6000,3,1,0,30,60,1,5
14493,0,1,4,120000,120,0,177,5,5,4,1,3,3,3,NA,NA,NA,3,1,0,33,70,0,5
14494,1,1,3,10000,100,0,160,5,4,2,3,3,4,3,30000,30000,1500,3.5,1,0,37,55,0,2
14495,1,1,3,40000,100,0,167,3,4,3,2,1,4,1,NA,NA,NA,2.5,1,0,41,53,0,3
